respondent_id,degree_program,task_data_entry,task_documents,task_computer_use,task_data_analysis,task_physical,task_other,task_client_comms,task_internal_comms,task_managing,task_decision_making,task_creative,task_teaching,task_caregiving,skill_financial_statements,skill_tax_computation,skill_auditing,skill_cost_accounting,skill_bookkeeping,skill_business_law,skill_management_accounting,skill_pfrs,skill_computerized_accounting,skill_data_interpretation,skill_marketing_principles,skill_human_resource_mgmt,skill_operations_management,skill_business_communication,skill_financial_management,skill_entrepreneurship,skill_business_ethics,skill_strategic_management,skill_consumer_behavior,skill_business_research,skill_programming,skill_database_management,skill_network_administration,skill_web_development,skill_systems_analysis,skill_cybersecurity,skill_technical_documentation,skill_software_testing,skill_cloud_computing,skill_it_project_management,skill_algorithms_ds,skill_software_engineering,skill_operating_systems,skill_computer_architecture,skill_machine_learning_basics,skill_theory_of_computation,skill_mobile_development,skill_parallel_computing,skill_research_methods_cs,skill_capstone_systems,skill_lesson_planning,skill_classroom_management,skill_curriculum_development,skill_educational_assessment,skill_child_development,skill_inclusive_education,skill_teaching_strategies,skill_educational_technology,skill_professional_ethics_ed,skill_community_engagement,skill_patient_assessment,skill_medication_administration,skill_health_education,skill_nursing_care_planning,skill_infection_control,skill_emergency_care,skill_maternal_child_nursing,skill_community_health_nursing,skill_mental_health_nursing,skill_nursing_research,vulnerability_score
52,BS Accountancy,0.2968497691008249,0.09665290243372315,0.21018846732985658,0.10068436774270179,0.005591970743565714,0.005861863772254189,0.07855980959428181,0.056487189809120715,0.039172887182020104,0.08606991450305851,0.020390719824577,0.0009675127489890553,0.002522625215026597,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6597
53,BS Accountancy,0.33851944785488447,0.05125563586186017,0.17293699473445484,0.14263970027731213,0.0,0.02218089280620435,0.0961954806821331,0.04833699408223677,0.04317503546629499,0.08323381368600517,0.0,0.0,0.001526004548614034,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5771
54,BS Accountancy,0.30362877613700884,0.06273278331619588,0.16246695029160846,0.09002203423462682,0.0,0.0,0.10179228601712251,0.0947942712113735,0.03475144316547534,0.12163440888416825,0.028177046742420456,0.0,0.0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5986
55,BS Accountancy,0.2636974740672233,0.08829842897053537,0.1906193525330317,0.13320189043832892,0.010440648962454616,0.053065378941597845,0.10290677631405717,0.07152137024927673,0.03507967625026618,0.048483103400186904,0.0,0.002685899873041308,0.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6715
56,BS Accountancy,0.16785621758474448,0.0999114065176097,0.23074648018665442,0.10888364126293859,0.0,0.019401198171484637,0.09130471403931618,0.07279202100543541,0.056512643507869824,0.0920929000980475,0.03941487731294378,0.02108390031295541,0.0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4961
57,BS Accountancy,0.31832115698158636,0.09684255164757631,0.19416902053757232,0.09949288419834736,0.001938758170818934,0.0,0.09275385397520103,0.06482685698468323,0.03170809550316018,0.08946280365082072,0.0,0.0,0.010484018350233652,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6639
58,BS Accountancy,0.24410727644881988,0.11498649835524845,0.1457839893174565,0.15659761966920138,0.0,0.022395802714446536,0.06338818126675044,0.07651481999511198,0.052907320845349444,0.07706483910587543,0.040566638247166185,0.005687014034573672,0.0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5778
59,BS Accountancy,0.33302039786287785,0.06588928385872868,0.14247535178936893,0.11005331028845805,0.0,0.02506983327480959,0.08133011483845093,0.07676593604743087,0.02470281235618071,0.10666120609469655,0.024467494203128593,0.00956425938586952,0.0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6694
60,BS Accountancy,0.2706575504347974,0.04514552378101328,0.19181834398032976,0.13850560207166954,0.00854386930210019,0.033794951606161056,0.12676866014022548,0.06793056140519213,0.02499058271543861,0.03287083620733063,0.0,0.030849133994837755,0.028124384360904177,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569
61,BS Accountancy,0.23481692219938255,0.06956525192094544,0.15474691817670727,0.12216077396109183,0.006202103747447847,0.010986373894096268,0.09248685106339648,0.08889038542710063,0.041917569225687006,0.13121956275255356,0.028088113033474787,0.018919174598116272,0.0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5771
62,BS Accountancy,0.3302067894024527,0.08916467854136073,0.19723512081186528,0.10966667817262896,0.0,0.010917012398838728,0.04341307392371016,0.07220135247507231,0.022596980775621403,0.08994463976338084,0.025117702070849627,0.0,0.009535971664219146,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6466
63,BS Accountancy,0.22523663466404303,0.04947638686479571,0.16233488984934255,0.16508066799693283,0.015834280571714043,0.028406445699549927,0.11437463125655832,0.08008112787801237,0.03546987537814591,0.08738660951758054,0.029778100242255565,0.0,0.006540350081069179,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5926
64,BS Accountancy,0.324582603967787,0.05508413866728129,0.16795301668944818,0.11280972071965835,0.009922369564991524,0.008481346841580297,0.10167704428247576,0.05463667801066694,0.011752480581896941,0.11454064247776408,0.009570952225280946,0.028989005971168665,0.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6065
65,BS Accountancy,0.28412382644858486,0.10162310209313924,0.18701859812591534,0.12429922325733793,0.0,0.00935238440609845,0.06408513640061757,0.07863900320185557,0.04430477538332213,0.09181228626012963,0.002556534498895316,0.0077967954469702954,0.00438833447713376,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6183
66,BS Accountancy,0.2903714592921025,0.0697162152163634,0.12261863796365229,0.19494572468077853,0.0,0.01679605846027737,0.044339351544316064,0.07352807664336228,0.03505896084179084,0.08332169751829578,0.04528865491297547,0.00096486697501556,0.02305029595106984,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6016
67,BS Accountancy,0.24812786189420802,0.12032453331088408,0.17771940742409975,0.14856112731627846,0.007742055984698996,0.010639149076189316,0.07062742732830393,0.06730431789288846,0.038184580875369585,0.05304812715769983,0.03472156620523983,0.02248545079245439,0.0005143947416852857,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6173
68,BS Accountancy,0.2520806403433936,0.12177738797724143,0.25971029316706273,0.052231208802569734,0.0,0.02633902508680748,0.08839296960224736,0.08637830543973724,0.029066415491674914,0.0818277221835684,0.0,0.002196031905697078,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6385
69,BS Accountancy,0.30727396935125606,0.1132934806725799,0.14610231520045724,0.15125716025216612,0.0,0.027866726819129804,0.08768736429480592,0.06887413291800873,0.025815147972066695,0.07182970251952961,0.0,0.0,0.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724
70,BS Accountancy,0.2721007003016748,0.06204973806790086,0.20214863523666035,0.16428314941435346,0.0,0.02404249374399023,0.10160534837779271,0.07163322957792648,0.03670037687106153,0.06310615193634074,0.0023301764722986505,0.0,0.0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6662
71,BS Accountancy,0.22815892337368948,0.02773509632938414,0.2056535697437478,0.23763645783662402,0.0,0.023036602364061933,0.07842971460740242,0.0767413923593893,0.041380676072046124,0.05892552583659547,0.0,0.0,0.02230204147705934,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5531
72,BS Accountancy,0.1531617676991695,0.07166333785167502,0.22585864872686226,0.19048299558549386,0.005855803466977936,0.02554028222229675,0.09082306191250081,0.07518802733576509,0.042603200276647,0.05873393074415927,0.0,0.0297379006340186,0.030351043544433742,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5959
73,BS Accountancy,0.3007747842476427,0.09860955603769199,0.13951627968808622,0.13310920275359173,0.007128308410633691,0.024095601100274606,0.08317158765258865,0.0783235061747294,0.044500032990393935,0.07106066168736193,0.003040272097590775,0.0014870147615499707,0.015183192397864238,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6596
74,BS Accountancy,0.27371755157191413,0.11615389466899173,0.20674636341844582,0.14524052566430629,0.0015758074060271726,0.0,0.04500976228312069,0.05763680505201203,0.03094070475759269,0.10735068043545354,0.013144615010938172,0.0,0.0024832897311976646,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.586
75,BS Accountancy,0.3340717179673257,0.0533176033851176,0.18260194381744296,0.10468640073043316,0.0,0.0360555627701326,0.08564824677241654,0.03831002988935813,0.060974569981683525,0.07824485661074002,0.02608906807534967,0.0,0.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5491
76,BS Accountancy,0.1590978417606912,0.08689054551915297,0.1778540747930734,0.2442005355898574,0.0,0.0,0.0418292926535708,0.07036856499672531,0.057126720652229186,0.11625514362499823,0.01452769965357814,0.03184958075612339,0.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5271
77,BS Accountancy,0.15505076482656788,0.12609569543592597,0.14020786956791753,0.15800351365805176,0.010270441035502885,0.027377346322270405,0.08585968550150419,0.0770242917225316,0.021817113440817403,0.15511386069870228,0.00886772930755775,0.03431168848265036,0.0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4934
78,BS Accountancy,0.24098765404484063,0.1216961498317567,0.14569193405146594,0.12620938669223097,0.0,0.0330873251939646,0.12960744092015183,0.06176860026059591,0.0374012156861472,0.08251994238169469,0.0,0.01920525642828284,0.0018250945088685046,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6737
79,BS Accountancy,0.23665064212944867,0.04259793161905203,0.25991497609076963,0.15158211558541335,0.0,0.037892286018394346,0.06049666314407979,0.06389838992941448,0.03550955539131824,0.10179469368386336,0.008586706710862205,0.0,0.0010760396973838353,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6617
80,BS Accountancy,0.27673877549629483,0.024576424231485348,0.18841590853410553,0.14743812908585857,0.006835089682534136,0.020651114253243466,0.09495901418172036,0.032650207389630745,0.030233512990112572,0.12007918069818699,0.04171751866470623,0.00996533963916407,0.005739785152957065,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653
81,BS Accountancy,0.19922538283366897,0.0981412663349055,0.19923737413049272,0.07654092554745218,0.005713104967230041,0.00492978647084283,0.15641342269312608,0.07973687794374208,0.06809257953877224,0.08025273023027724,0.009676067198514767,0.022040482110975403,0.0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5316
82,BS Accountancy,0.40537510301931384,0.07265847186344686,0.04946512341493881,0.1361737715712239,0.0,0.0029460259277357477,0.07989438379968015,0.08681260396929555,0.04727124976917373,0.11404743238136672,0.005355834283824616,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6618
83,BS Accountancy,0.3259737823811388,0.07898598391455965,0.12238766860358921,0.17773718416344217,0.010906808778094619,0.0,0.06812166035860032,0.030210116406181414,0.06240992853274788,0.07325455220408135,0.0,0.050012314657564574,0.0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5623
84,BS Accountancy,0.08180292320335822,0.11057369707868292,0.16451159155645687,0.27144461450809043,0.0019182517732113198,0.03423062641542455,0.10984797110528875,0.07808076451062645,0.019259079944381405,0.07836974898511322,0.03332629273570473,0.016634438183661192,0.0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5398
85,BS Accountancy,0.19370585436688026,0.09972620150050558,0.19666603734883908,0.09520983457849803,0.007228422328883719,0.04427776350458382,0.12480401910980388,0.08701029714510518,0.04403990799196738,0.06595018704218522,0.0,0.03874175023785358,0.002639724844894267,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6513
86,BS Accountancy,0.21173304398608273,0.06504957870210629,0.18273842417660383,0.15618018145940404,0.012609721386300808,0.030599595072891554,0.14293056925371733,0.056991844850120536,0.03550019311278803,0.07079447521005154,0.023464968254433397,0.011407404535500116,0.0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.552
87,BS Accountancy,0.32879091180950565,0.07060952250915938,0.14522496336485563,0.15307722565976184,0.023722066674812876,0.025926129701095698,0.07809606791926098,0.05751646881966688,0.029947084655319645,0.0765759511855456,0.010246272831615694,0.0,0.00026733486940010235,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6877
88,BS Accountancy,0.09262176444797053,0.08660889906620056,0.26621273047228977,0.12944380303007838,0.0074438499562624345,0.01013115564859881,0.09843677767164112,0.0891323389931482,0.026394700531045194,0.1395263248386265,0.013542825577198762,0.03654890841212049,0.0039559213548191,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.557
89,BS Accountancy,0.208714539881814,0.12466344529385112,0.12271335730733592,0.1373408959761163,0.030078439209579717,0.03334832067644537,0.07957014449794315,0.05456898828976738,0.022107152805891088,0.12810279393217025,0.02577085415643718,0.020783380534334896,0.012237687438313717,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5435
90,BS Accountancy,0.2823665630126784,0.08891059664115769,0.17445303092920422,0.14789124304303206,0.011078524316421723,0.010053861840001031,0.06594995791791496,0.05558065820853281,0.045886396577326,0.08051487119384655,0.01972564402579184,0.017588652294092885,0.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5864
91,BS Accountancy,0.20780291350344748,0.07816952616163007,0.19750351448612663,0.1139638871196258,0.00031789877322770625,0.011781486734336785,0.1316374627358809,0.09072160829814072,0.059307308689502375,0.08295009853902409,0.003790029977116859,0.0,0.022054264981940682,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6855
92,BS Accountancy,0.32338511549313226,0.10989181205216463,0.13658102485971393,0.1365528569096091,0.0049322262276156855,0.023867893218577903,0.08243672951636738,0.07175451715549028,0.030225530721423168,0.060571264735524814,0.01533424800448575,0.0,0.004466781105895033,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5064
93,BS Accountancy,0.3259970448574383,0.08331212602684941,0.15837540280806037,0.1562932496745458,0.0,0.02413085349065055,0.061305071347666905,0.03324980185794722,0.05421055490009833,0.08098779379552928,0.0159360093738595,0.0,0.006202091867354468,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6591
94,BS Accountancy,0.32395459721962494,0.07158389474641019,0.1370370438302405,0.16702085830015365,0.0036875086380949228,0.02188598631837673,0.06529492756372046,0.05312914730084573,0.036840063790225815,0.08049383520238412,0.0193203054425916,0.019751831647331384,0.0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5216
95,BS Accountancy,0.2805369868647112,0.08958463590089508,0.11763290974598788,0.08603620780577527,0.0,0.016281942665274572,0.1439221468262033,0.07716537490497397,0.042163423392052465,0.10240605453068258,0.024625029800896033,0.019645287562547596,0.0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5058
96,BS Accountancy,0.2562279649198051,0.07093411660950479,0.16221950494426376,0.16329651033529483,0.010745816962633941,0.03135618857883004,0.041151286451855985,0.07148654228151165,0.04986733668662704,0.07712441651083606,0.037447457254050825,0.028142858464786168,0.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.5029
97,BS Accountancy,0.3126132572805631,0.053417041107458596,0.1574397847798958,0.1554992882686722,0.0,0.0006958529381135591,0.0663022332326836,0.07137924670992044,0.05734529478911215,0.09235910598276005,0.006723102966199106,0.026225791944621553,0.0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6817
98,BS Accountancy,0.367127860550676,0.06707158624189125,0.15826702860237488,0.1177818472466907,0.0,0.00672421553293038,0.06327278801611633,0.05585651458500994,0.04755904260311616,0.08222267772210196,0.008467213541714343,0.025096524320771356,0.000552701036606671,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5677
99,BS Accountancy,0.2877793816926047,0.08626000794817122,0.13762428128534737,0.1411061046729093,0.0,0.0681299495598665,0.08927403519142532,0.05714941881161861,0.06471383548394469,0.05086127393759408,0.007988911502944753,0.0,0.009112799913573673,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5885
100,BS Accountancy,0.31063216810720623,0.07814253263639749,0.17886408149033944,0.12249207768349964,0.01970051386745666,0.009697395365993924,0.11629519161704889,0.04942453722951816,0.027170157144836674,0.07101678536447587,0.0,0.01656455949322696,0.0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5273
101,BS Accountancy,0.26985843651109603,0.1141904691058903,0.1384274268280687,0.18081288710885016,0.0,0.0074029927487520904,0.07635936904942485,0.05826883991933541,0.0035924564096257924,0.09803850476377327,0.03412178267340763,0.018926834881775847,0.0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5242
102,BS Accountancy,0.30522341151656407,0.12067778720837558,0.21421367803485586,0.07634468275821103,0.0,0.02078546403143625,0.04460347209786957,0.021136662461620458,0.03734591686706163,0.08789867366077926,0.02977005956020137,0.017967370558374558,0.024032821244650185,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551
103,BS Accountancy,0.19331110037794802,0.08539746946633664,0.20205670090725522,0.15618969554897708,0.0,0.010810441118448842,0.13429424512059515,0.06795528729755865,0.015802732484115813,0.11963473069172377,0.0,0.005668933477712032,0.008878663509328774,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6151
104,BS Accountancy,0.14363219605137728,0.14100915960680344,0.21946888605294768,0.19431294955634656,0.00044492711152959124,0.014075866091925683,0.06923691305841084,0.07198603062888773,0.03116107244459647,0.0819163422445535,0.017547972403357065,0.00010615513273522681,0.01510152961652878,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5315
105,BS Accountancy,0.28467123897836016,0.10697725270533247,0.1624378987967955,0.15075440342743987,0.0,0.013871256088913028,0.11012649011445767,0.058038479339361675,0.03587223234929796,0.057151614235529655,0.020099133964511934,0.0,0.0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5982
